beta.HCH,pp.DDE,PFOA,PFNA
-0.28951028,0.00496051,-0.030667305,-0.886802674
-0.625866445,0.203331558,0.154921717,-0.723327919
-1.479965323,-0.496069832,0.150063138,-1.106568182
-0.396909799,0.365597812,-0.072045588,-1.529575598
-1.378337102,-0.748209909,-0.187458391,-1.321504138
-1.305800391,-0.683577373,-0.351393255,-1.488051553
-0.559391187,0.069667869,0.063209719,-1.065586968
-0.848074014,0.21331114,0.403534478,-0.796783975
-0.598917536,-0.088285169,-0.123883059,-1.106993213
0.364819753,0.75338645,-0.085944809,-0.700030001
-0.591727046,0.172611592,0.339905963,-0.625893993
1.015854019,1.096695378,0.425282834,-0.36065962
0.058141042,0.851494239,0.295171457,-0.47235624
0.033441185,0.402214234,0.519247945,-0.239909645
-0.0074443,0.431779278,0.074097348,-0.474249464
-0.103353431,0.158083921,0.263987449,-0.517050058
-0.891055245,0.437648881,0.353187768,-0.550521504
-0.97215716,0.035706909,-0.308957218,-1.752640578
-0.458233658,-0.652342556,0.507325368,-1.752640578
-1.451544993,-0.264478194,0.455657743,-0.28022769
-1.849550591,-0.109563549,-0.12898698,-1.063555535
-1.849550591,-0.303750341,0.360917478,-0.79774575
-1.849550591,-0.841533758,0.426634191,-0.806629352
-0.215042359,0.375472131,0.169684453,-0.356075669
-1.849550591,-0.32325073,0.285660258,-0.56439006
-1.216970315,-0.039490437,-0.192277298,-1.752640578
-1.451544993,-0.001167335,0.018804952,-1.391982633
-0.52372525,0.535867045,0.110876697,-0.391455195
0.061252895,0.845031976,0.53520791,-0.714703429
-1.038396803,0.29533222,0.198143099,-0.418962168
-0.184595619,0.853304564,0.086738291,-0.638020067
-0.29031242,0.715479419,0.023158331,-0.881306522
0.95014631,0.826564346,-0.028670557,-0.453539131
-0.568131036,0.560452334,0.382303231,-0.308717368
0.326453445,0.868694559,0.122305384,-0.765173856
-0.145772859,0.897626864,0.199463618,-0.727661336
0.299761154,0.781167344,-0.006625693,-0.699097274
0.400856495,0.73042981,0.159055764,-0.71467301
-0.063716739,1.097034293,0.329824865,-0.489353366
-0.487479126,0.873986457,0.368529134,-0.457885434
-0.409839608,0.683176194,0.137507849,-0.627757169
-0.343576118,0.19498152,0.451074908,-0.346792248
0.410759574,0.909171784,0.264314468,-0.558486529
-0.296550207,0.16390343,0.299284302,-0.481128115
1.115615387,1.212013177,0.26711545,-0.451762845
-0.606168743,0.403760492,0.254480992,-0.678492628
-0.165913442,1.137190724,0.031682158,-0.544279873
-0.577790408,0.958387925,-0.057882116,-0.743153262
-1.538548383,-0.551202929,-0.235645897,-0.970678994
0.05532063,0.842184931,0.256766201,-0.465166015
-0.998990002,-0.178493551,-0.043277851,-0.956273251
-0.094660054,0.692654381,0.454017148,-0.202944612
-0.378392924,0.619916609,-0.336447245,-1.451033072
-1.300515336,0.314857758,1.058302686,-0.773567114
-0.220126135,0.301424927,0.08269055,-0.615433612
-0.816773342,-0.033363718,0.034871503,-0.679812577
-1.031399508,0.142341943,0.059384784,-0.726599937
-0.970389978,0.633678143,0.198973345,-0.932917823
-1.172929877,-0.054868409,0.121357,-0.68823426
-0.643589191,0.089431509,0.525343496,-0.993369544
0.287753134,0.809749327,0.380771423,-0.542604921
-1.453591253,-0.176409758,0.338332102,-0.783164659
-1.451544993,-0.44454327,-0.009093178,-0.862842158
-0.097816543,0.890620512,0.001359851,-0.844980913
-1.497585048,-0.181051589,0.365760809,-0.723347011
-1.03033335,0.029109203,0.244593736,-0.525559733
-1.007806518,0.21046248,0.357537199,-0.705430017
-1.002962745,1.101219811,0.035795784,-0.837435991
-1.849550591,0.331141562,0.514111536,-0.915056838
-0.427709146,0.822873901,0.115321024,-0.866545701
-0.657270908,0.321725788,0.369958428,-0.852138663
-1.302667947,0.33669164,0.089675884,-0.70884102
-0.443391795,1.281058425,-0.030923907,-0.309294266
-1.849550591,-0.328743653,0.542415149,0.447806287
-0.513123943,0.492859091,0.804894356,0.663013457
0.874000103,0.507801838,0.444258798,0.243889062
-0.110126433,0.605806973,0.322922801,0.266434666
-0.143185788,0.56580611,0.689853434,0.53107334
-0.630902931,0.709995739,0.523056704,0.48316811
0.482282108,1.140757521,0.153301842,-0.066902627
1.099962381,1.052078164,0.697856114,0.584338934
-0.127022507,0.559051892,0.255038292,0.10129806
-0.068768299,0.143480339,0.614497058,0.338524489
-0.662342828,-0.309804029,0.333871761,0.039863799
-0.298924852,0.482313216,0.645706554,0.220667282
0.932866719,0.96986074,0.876721441,0.485086198
-0.296286425,0.91491474,0.85019031,0.276154204
-0.266143775,0.336520827,0.238273476,0.052708523
0.188998701,0.411842884,0.471846516,0.054505937
-0.803310477,0.88919307,0.724247766,0.60547923
0.075618138,0.942047384,0.6327681,0.236739481
-0.418649115,0.431524486,0.60822422,0.300901586
0.25437948,0.685582732,0.530109996,0.253662287
0.703664951,0.551923043,0.404858935,0.331566429
-0.818223943,0.170954946,0.299067539,0.290647763
0.209032085,0.829721148,0.495541788,0.451463561
1.12535419,0.85886706,0.383599586,0.317211167
-0.295324262,0.417282116,0.678988032,0.690854777
0.1303208,0.339206699,0.421359075,0.457573029
-1.028394067,-0.005724639,0.621655193,0.601069739
0.508567047,0.579917573,0.441227712,0.317597994
0.022414896,1.033942899,0.517384891,0.615493953
0.295413488,1.061296417,0.211282758,-0.762324657
-0.537513933,0.506798866,0.299835867,-0.579411274
-1.680366906,-0.481688824,0.29889829,-0.51540585
-0.974964078,-0.217339274,0.433266601,-1.063178269
-0.511434546,0.533648211,0.591371355,-0.379197233
-0.512174104,0.717163622,0.360194781,-0.722628058
-0.324010352,0.553301138,0.452624803,-0.397771075
-0.681515192,0.483536458,0.334513071,-0.554972192
-1.370204293,-0.006174455,0.247767176,-0.938097245
-0.987650661,0.072488981,0.352576649,-1.560690522
0.385152558,0.97430088,0.145559894,-1.112703669
-0.552039325,0.307600623,0.007453931,-1.253153354
0.219371355,0.515890796,0.252661544,-0.309197649
-1.546292516,0.385932769,0.157023887,-1.183076597
0.254496341,0.894813086,0.228640256,-0.986347194
-1.849550591,0.17666704,0.00545807,-0.716846943
-0.521762626,0.216117882,-0.153889972,-1.752640578
0.605998014,0.414386818,0.113481837,-0.115485065
-0.045000731,0.362349793,0.361494719,-0.663540766
0.463500517,0.755641276,0.190774577,-0.271162528
-0.355841022,0.131888684,0.13621235,-0.235298949
0.254723659,0.934320226,0.710531949,-0.210741324
-0.663744023,-0.219948692,0.367749749,-0.471597797
-0.499973738,0.037653361,0.473810349,-0.248043967
-0.399233664,0.393950452,1.115904457,-0.321756252
-0.612386598,0.260460901,1.154871495,0.132935448
-0.336231018,0.310218137,0.784291869,-0.130710742
-0.962581297,-0.100481845,0.190283985,-0.565810747
-0.255632563,0.59296047,0.459554388,-0.533897079
-0.028196984,0.029261187,0.308881457,-0.441774199
-1.269460981,0.211970847,0.344028118,-0.434597529
-0.281912049,0.755673621,0.958039701,-0.105123789
-0.537062674,0.309076515,0.121728992,-0.311195276
-0.263963109,-0.100091385,0.230823141,-0.506337151
-0.845229796,-1.495166149,0.146128175,-0.411612682
-0.686237831,0.375376249,0.549547456,0.072656838
-0.505144026,0.473668717,0.187235919,-0.378391778
-0.668960798,0.632300256,0.021114082,-0.683621567
-1.024404362,0.003395754,0.297082964,-0.297513378
-0.760064372,0.256415986,0.492864065,-0.887430274
-0.612725986,0.148374283,0.150369681,-0.688228244
0.66370912,0.972553345,0.495674529,-0.525758265
0.192056298,0.612950832,1.3800696,-0.244050059
-0.698137652,0.515177444,1.159869936,-0.233364545
-1.849550591,-0.764292544,1.049316144,-0.871328196
-1.502623613,-0.224118623,0.022023462,-0.990739616
0.026585618,0.274812541,0.513193323,-0.074083197
-1.849550591,-0.746580268,-0.004160457,-0.875374726
-0.445913641,0.401418874,0.275837344,-0.711873642
-1.053795954,-0.055719742,0.438450389,-1.065856179
0.727324686,1.030715478,0.54821536,-0.724182284
-0.906328136,-0.510597265,0.566089905,-0.313003154
-0.820578969,-0.352445274,0.136333709,-0.56956154
-0.191805116,0.962600509,0.330636137,-0.247209298
-0.652116593,0.301049049,0.299683223,-1.230448298
-0.737425652,0.761799533,0.205210839,-1.018444211
-1.131245182,0.160222348,0.533987556,-0.356243304
-0.620186125,-0.088020238,0.308739438,-0.579780301
-0.934030617,0.161526562,0.390186778,-1.127739733
-1.451544993,-0.503308899,0.116545892,-0.395990041
0.490225299,0.871723825,1.25136514,-0.204912138
0.682393415,1.5291696,0.916566415,-0.873011034
-0.765888235,-0.179535902,-0.032002385,-1.113091343
-0.187854648,0.258036465,0.324381813,-0.21761825
0.254663716,0.388954451,0.253248664,-0.291866763
0.334420535,0.673005837,0.130128587,-0.807099551
0.268957675,1.041400489,0.317891236,-0.677115425
0.270079585,0.573835431,0.542253087,-0.285284462
0.892540191,0.880731727,0.034230866,-0.955320129
-1.849550591,-0.093548232,-0.209158033,-1.177273455
-0.448440831,0.313623059,0.336472522,-0.281704774
-1.143465017,0.049888173,-0.175449982,-0.890294025
-1.000795095,0.085956307,0.222188793,-0.946310312
0.296641319,0.59318315,0.198506859,-0.542254577
-1.159509297,-0.176643685,0.072946047,-0.88614832
-1.849550591,-0.614048637,0.578053972,-0.34314779
-1.849550591,-0.930558897,0.15640443,-0.465206458
-0.731960198,-0.023059745,0.468890893,-0.314716565
-1.572139357,-0.324223306,0.037786121,-0.76322291
-0.280604243,0.625379172,0.058097932,-1.026061888
0.165326551,0.149153594,0.28033881,-0.536069125
-1.526558877,-1.178354244,-0.078275151,-0.985682542
-0.698709849,0.073842269,0.478694771,-0.484299382
-0.884828457,-0.069882478,0.343743935,-0.337454427
-1.451544993,-0.440891677,-0.16458104,-0.973278726
-0.421737873,0.302916041,0.268132739,-0.311743164
-1.257450175,-0.340993324,0.075176868,-0.219569188
-0.843726955,-0.269280732,0.611585261,-0.163991911
-0.178005441,0.31631071,0.465454137,-0.366981984
-1.849550591,-0.196536185,0.354873825,-0.627765979
-0.376149255,0.483268354,0.370578632,-0.549886293
-0.45923443,0.478746765,0.514208519,-0.580381046
-0.70931811,0.243352545,0.555464628,-0.691927424
0.294812282,0.959642037,0.407447856,-0.219238547
-0.263198144,0.373789783,0.445024885,-0.291051333
-0.137121534,0.298075315,0.226245725,-0.470028689
-1.471195495,-0.0659332,0.70042755,-0.076959985
-1.027834466,-0.036202593,0.414650764,-0.650561362
-0.04987542,0.258650365,0.126106582,-0.585278661
-1.481215454,-0.568391095,0.122142163,-1.101200348
-1.451544993,-0.178039661,0.160262968,-1.752640578
0.573330258,0.81266778,0.339028764,-0.808947695
-1.69758056,-0.348261599,0.471859891,-0.778299153
-0.278664988,0.589305533,0.264587967,-0.581175389
0.609103937,1.574983919,0.945627106,-0.104977836
1.014016572,1.431842338,1.014676952,-0.375546991
0.870245,0.839242227,1.148983625,-0.108343046
0.675559543,1.219410491,0.985411833,-0.3575449
0.309853194,1.423722508,0.767628856,0.049358737
-0.155167397,0.987844505,1.051498542,0.393211576
-0.664836783,0.82902891,1.185931238,0.470944644
-0.477243568,0.621603468,0.927343238,0.080449567
-0.08653476,1.162827628,0.915261122,0.241801742
0.617503148,1.374947193,0.910657728,0.116458477
-0.719723938,0.354617933,0.802676228,-0.154107359
-0.159480939,0.775662501,1.042147247,0.086560724
0.706278423,1.737477712,1.031365711,0.049697574
0.242917996,1.38661064,0.97761403,0.411718452
0.154778394,1.308503356,0.870154311,-0.041886279
0.041790406,0.881488148,0.85547371,0.095506468
0.599895314,1.62445315,0.653640651,-0.100208612
0.101273138,1.367666878,0.745172087,0.008970831
0.260664379,1.773543167,0.728745041,0.092698173
0.496925338,1.363710192,0.974683013,0.365316962
1.126044562,1.814330603,0.84895591,0.208213202
0.043230683,1.455738048,1.09172898,0.250812175
0.384215442,1.581991434,1.038060606,0.138622442
-0.502421827,0.992395578,0.572586321,0.107062201
-1.205420436,0.418449099,0.923473436,0.381096337
-0.431960015,0.843333416,0.823778249,0.234620425
-1.173093326,0.141865963,0.856213157,-0.020840443
-0.35078264,0.84033901,0.931571759,0.081228142
0.527784241,1.656840553,0.942194139,0.273121692
-0.154530167,1.458893423,0.834768977,0.227280053
-0.153225413,1.167215791,0.941211511,0.0963603
-0.984122575,0.24901129,1.04331801,0.30172199
-0.474314441,1.155579331,0.816410782,0.424017627
-0.809137826,1.080952496,0.83712101,0.775285249
-0.903464529,1.034152563,1.039505961,0.548828571
-0.759583347,0.871986679,0.946607234,0.738658251
0.313759759,0.613052897,0.773632511,0.500750724
-0.408120997,0.553590259,0.8990315,0.530889898
-0.648390113,0.817142045,0.90470216,0.515103309
-0.406527481,0.002569725,0.876137537,0.096864889
-0.736131627,0.785942816,1.036760307,0.981325552
-0.374635615,0.847280632,0.52450106,-0.121747843
-1.390813949,0.159726955,0.893039039,0.095141195
-0.848639209,0.537234692,0.700764697,0.457855633
0.312126928,1.056174979,0.872398321,0.432126572
0.493487618,1.292287763,0.087857761,-0.073635534
-0.335696252,0.607532785,0.382508345,-0.074235167
-0.396967219,0.419092671,0.034914222,-0.439586815
-0.542573716,0.643738213,0.266109899,-0.350633152
-0.497934832,0.834234655,0.133040332,-0.195537376
0.247961541,1.299379742,0.323644647,-0.038513247
-1.284487663,-0.099287896,0.040194693,-0.396714104
-0.469243459,0.124730397,-0.176554258,-0.729056098
0.055031259,0.556854321,0.233273264,-0.262258541
-0.154220547,0.633297099,0.174595366,-0.157660872
-0.52414972,0.156451233,-0.068990789,-0.495197931
-0.193973345,0.751550267,0.359315125,-0.010262104
-0.64355616,0.721509239,0.215576891,-0.206948905
-0.962535585,0.569304418,-0.147575832,-0.707367415
-0.65694688,0.530847846,0.748028633,-0.136133125
-0.808192369,0.247089402,-0.013407312,-0.719395947
0.130916242,0.617561727,0.116210983,-0.564495734
0.43594242,0.81632568,-0.777578677,-1.752640578
-0.955474403,-0.115870427,0.464302027,0.072677291
-0.995704265,0.519696605,0.278457382,-0.224296828
-0.259546684,0.497468803,0.221738983,-0.375436685
-1.136192008,0.154676506,0.375202641,-0.027688634
-1.849550591,-0.036806021,0.343366356,-0.271064843
-0.674486175,0.782450868,0.578715703,-0.546362157
-0.454542559,0.099699665,-0.089207331,-0.285060986
-0.638556465,0.462951935,0.191307997,-0.277940502
-0.272791667,0.23868743,0.150331031,-0.091813048
-1.072518395,0.38220556,0.364322029,-0.163625159
-0.096152534,1.061107601,0.288870782,-0.342742677
-1.501864317,-0.125284007,-0.209335243,-0.528207441
0.336670406,0.912722782,0.091257798,-0.557137496
1.030370526,1.537059132,0.319533799,-0.036083901
0.721778836,1.587615139,0.477848817,-0.186928818
0.350551761,0.704293165,0.01092085,-0.421959774
0.255722133,0.553301979,0.315519682,-0.221987403
0.482626102,1.170603856,0.269913725,-0.293026086
0.55650251,1.187154364,0.23120518,-0.321920938
-1.849550591,0.636039832,0.220194089,-0.264256462
0.826817367,1.661273077,0.350554267,-0.042791318
0.31836943,0.628952428,0.178502814,-0.17135789
-0.012785673,0.947809128,0.296836952,-0.210455444
0.048866946,0.915017697,0.616407349,-0.432999254
0.853680384,1.227230367,-0.025582387,-0.435981533
-0.147511557,0.604352237,0.054862513,-0.455523921
-0.097596961,1.052174969,0.017265224,-0.710321884
-1.038220591,1.171938418,0.482979313,0.171124488
-0.580395242,0.739762813,0.293123209,0.044502196
-0.727374404,0.490738109,0.112159198,0.199259366
-0.422652246,0.879656878,0.137997869,-0.085508233
0.033250744,1.257708318,0.07741133,0.070970576
-0.751140759,0.930650017,0.070762438,-0.221866948
-0.270901908,0.80631919,0.276532518,0.541114069
0.397541888,1.378383879,0.350821293,0.393985852
0.360167853,0.851978458,0.347298377,0.247207728
-0.942165839,0.06307277,0.422073335,0.700229347
-0.261979614,0.220063453,0.284226341,0.457799237
0.653303991,1.480971222,0.285621873,0.341276825
-0.221480853,0.653321813,0.239437257,0.255493045
0.120514613,1.777468434,0.719050545,-0.064986108
0.216861627,1.771120787,0.867061587,0.017822411
0.158819272,1.860444584,1.260313681,0.30306012
-0.24401084,1.733898502,1.898541128,0.548263242
-0.308778363,0.933588426,0.637031816,-0.192312941
-0.183253356,1.324693693,0.675008754,0.117616265
0.588141968,1.667705589,0.656518364,-0.292338192
0.567478751,1.484135174,0.733992474,-0.101921762
-0.405800729,1.41269868,0.630505429,-0.354722743
-0.831493604,-0.99338144,0.208050827,-1.169000557
-0.649409568,1.098905503,1.222422715,0.190456348
-0.524889901,0.685066355,0.631773376,-0.050826408
-0.300704452,1.146489619,0.493502493,-0.081370685
0.45675638,1.554557838,0.40067776,-0.005540214
0.477127054,1.468690505,0.396958309,0.099324235
-0.329624038,1.291825835,0.421304788,0.428382771
-0.667515558,0.603046173,0.385022179,-0.0189085
-0.873684131,0.764208599,0.564087109,0.63659249
-0.105146622,1.50911494,0.400267255,0.038982127
-0.421888018,0.923970907,0.236558039,0.106031351
-0.41837583,0.798145214,0.31354862,-0.111359945
-0.287170535,0.979892643,0.163842673,0.094653001
-0.768924849,0.612202175,0.656619715,0.255666922
-0.825841387,0.492248726,0.134220409,0.325528487
-0.571273634,1.135321165,0.167979281,0.208758791
-1.849550591,-0.100690404,0.225614972,-0.146275129
-0.833800739,0.383069167,0.117857034,-0.182131327
-0.728709998,1.054738885,0.038601672,0.001607097
-0.280294744,0.723219817,0.307908156,0.097621183
-0.477105894,1.194622864,0.133470521,-0.116735375
-0.321707636,1.019410317,0.181510242,0.026606989
0.452147045,1.008602041,-0.077187186,-0.135800755
-0.40041821,0.949531421,0.376658017,0.298429254
-0.736287787,0.57487398,0.330114762,0.561077128
-0.527476712,1.338740462,0.380623532,0.51426236
-1.065993461,0.447489494,0.409984487,0.032437344
0.592024123,1.500775888,0.290376456,0.142158398
-0.312308589,0.845352417,0.117371206,-0.560469011
-0.966253704,0.76285402,0.192649004,0.024927508
-1.139273147,0.714790239,0.51611909,0.25608845
-0.453096928,0.991873033,0.46670935,0.239020254
-0.205288014,0.86964365,0.435107307,0.002430565
-0.993131742,0.472603004,0.423297362,0.103763622
-0.024415122,0.722301546,0.204875404,0.147835968
-0.611896775,0.67877975,0.358818442,0.14163059
-0.63350623,1.211360212,-0.060624671,-0.119211136
-0.543022437,0.596132208,0.073348183,0.087580591
-0.097475262,1.058803497,0.07739661,-0.118507926
-0.353715254,1.13743509,0.09905148,-0.131169278
0.504849726,1.248831417,0.001152827,-0.187226328
-0.329747869,0.828522377,0.115477685,-0.379364265
-0.424487374,0.679958928,0.44462851,0.30082353
-0.811415381,0.306237319,0.045016766,-0.031302803
0.510969565,1.071701374,0.32899605,-0.30398958
-0.801602612,0.472921815,0.155757148,0.005574015
1.031891925,1.062975169,0.269393301,0.172073975
-0.813780291,0.494523121,-0.191488202,-0.239206256
-0.012230309,0.852556986,-0.017233423,-0.011418369
-1.451544993,0.246417821,0.075738892,0.220845875
0.492742028,1.268866897,0.121949196,-0.119980163
0.433014411,1.129264371,0.204442543,0.09918382
-0.749375206,0.534059457,-0.965355445,-0.913736841
0.374030401,0.998721982,0.147417744,0.027318856
-1.004572618,0.211964682,-0.023287495,-0.096401502
-1.621557981,0.028772905,0.076941275,-0.069649931
-1.06010872,0.397399208,0.050331918,-0.470016023
-0.391110466,1.228814775,0.554271753,0.398532158
-0.285280677,1.039591011,0.288671311,0.121199043
-1.209212872,0.220096109,0.06920028,-0.022614699
0.079623122,0.615537297,0.339878897,0.237588718
-0.662968413,-0.103546842,0.479791455,0.153599125
-0.530941114,0.88305034,0.37026381,-0.088492889
0.214261358,0.703237907,0.479736454,0.395580825
0.158579242,1.841973869,0.340345235,0.213199834
-0.19021305,0.28147553,0.628200458,0.053945903
0.268109456,0.887154907,0.472241041,-0.010525313
0.296237461,0.270737487,0.409916709,0.07195462
-0.436078623,1.166504239,-0.11831871,-0.309419387
-0.922611288,0.67948239,0.669610696,0.269633942
-0.81111787,1.038620219,0.357481738,0.38256502
-0.552177556,0.858339619,0.463039804,0.427988591
-0.42038341,0.831079287,0.143499639,0.292919242
-0.289480541,0.429479382,0.406409737,0.207451114
-0.279900951,1.104067744,0.129873976,0.105176348
-1.61045032,0.08311218,0.303267073,0.220270064
-1.149533298,-0.020971785,0.669315573,0.046716445
-1.07869294,0.880394755,0.232680132,0.026833947
-1.161759748,1.100560822,0.624552369,0.159331359
-0.638897332,0.919009394,0.710351087,0.324348919
-0.834522196,-0.178700933,0.005840155,0.291782601
0.362721696,1.144905438,0.682272967,0.522911843
0.188211871,0.559684701,0.243717252,-0.042109822
-0.821562712,-0.25997243,0.431028485,-0.126475691
-1.463987582,-0.470095675,0.540747063,-0.097465789
-0.309737871,1.298134654,0.694707378,0.536580543
-0.334038732,0.810278469,0.76035198,0.369744649
-0.898072134,0.499700486,0.595198683,0.394476927
0.664113068,1.264910087,0.606255983,0.334881787
-0.792165171,0.66353043,0.599621717,0.580058582
-1.849550591,0.737542609,1.778635408,0.654540386
-0.847793074,0.532833235,0.605961107,0.330721416
-1.849550591,0.201191515,0.683896639,0.266031442
-1.462426329,0.476137364,0.335272773,-0.027261946
-0.983712414,0.635482404,0.438483486,-0.170092167
1.151872024,1.082126583,0.691116909,0.554893983
-0.609083033,0.924242668,0.645490617,0.322380333
-0.877945687,0.221322624,0.343684583,0.017221349
0.345510602,0.931840368,0.284301993,0.427249099
-0.964072245,0.761664794,0.371944712,0.732210215
-1.158116564,0.568406204,0.10383352,0.307216655
-1.014716129,0.768451628,0.144032541,0.175072692
-0.09396053,1.203097635,0.332856828,0.475683331
-0.779608609,0.846780491,0.136433812,-0.192303638
-0.321549179,0.591907741,0.151742577,0.184425594
-1.094728551,0.084711101,-0.268490211,0.018076393
-0.676317865,0.973710305,0.41069266,0.122733649
-0.69225031,0.878023512,0.516566528,0.281554837
-0.751399816,0.499474359,0.115703077,0.094947835
-0.712597308,0.178586443,0.409039939,0.180033061
-0.23444434,0.885918723,0.535851434,0.607618641
-1.696209962,0.468010025,0.190210976,0.22381512
-0.282145835,1.300764772,0.141843724,0.118249396
-1.124927683,0.553338407,0.40408986,0.611627891
-0.323990991,0.830300846,0.302438008,0.54934687
-1.055972071,0.925996179,0.53741765,0.33198268
-0.336843343,1.430655537,0.237193209,0.273609435
0.225469381,1.493688939,0.272703878,0.336862244
0.178415424,1.30286651,0.145830777,0.195764488
-0.494034118,0.703786022,0.062521216,-0.164494145
0.607861036,1.885408657,-0.007336562,-0.033107749
0.293362268,0.997951634,0.344355645,0.197320569
-0.232799751,0.861217117,0.047941589,-0.424809352
0.230247518,1.261943099,0.4693998,0.472823605
-0.650775568,0.390818253,0.490199303,0.13556555
-0.740986678,0.544402875,0.283389458,0.192071585
-0.312505087,1.160323012,0.435606038,0.516348386
0.09330981,0.950029601,0.307226096,0.27711131
-0.103596007,1.226826731,0.201383923,0.072072796
-1.05645443,-0.044258396,0.215790352,0.031891825
-0.545215604,0.494022762,0.409429445,0.084857622
-0.472631806,0.456536387,0.151082486,-0.201546357
-0.960809247,0.478000682,0.455786443,0.149983854
-0.095750714,0.813473851,0.353166662,0.059981094
-0.326245766,0.566251326,0.197229086,-0.005120308
-0.590784995,0.536588402,0.345346329,-0.100151848
0.106085372,0.759983645,0.212348471,0.004657863
-0.209599166,0.793318172,0.666249734,0.364503059
0.09240947,0.652158058,0.57194496,0.08476529
0.58214854,0.836692709,0.542300916,0.338903358
-0.417702911,0.367658464,0.384946121,0.208135425
0.233760652,0.691117712,0.14644465,0.131140779
-1.849550591,-0.420264573,0.429936374,-0.224215303
-1.849550591,-0.090218476,0.156400197,-0.265536965
-1.451544993,0.266871252,0.531704732,0.292849697
0.042695681,0.617278246,0.272540876,0.031089606
-0.628725684,0.260279098,0.375933734,0.213042143
-0.636880264,0.037419351,0.246746332,0.165841958
-1.115479681,-0.329270809,0.206450782,0.096911936
-0.89585651,0.200736474,0.529502413,0.454031069
-1.451544993,-0.337734284,0.277335629,0.344661797
-0.832555349,0.543481345,0.27758897,-0.081092636
-0.838559284,0.473349406,0.437008569,0.451960748
-0.252756137,0.971950089,0.495369548,0.244374737
-0.704155539,0.118907668,0.668369053,0.118940704
-0.215703309,0.688506304,0.558774151,0.208851152
-0.876699961,0.039166699,-0.135302625,-0.54809761
-0.714590125,-0.003788956,0.373254744,0.095834591
0.053539824,0.639840886,0.221012267,-0.166863783
-0.478686002,0.647686946,0.280737087,0.108292615
0.498086443,0.963198771,0.476344659,-0.278933895
-0.633009469,0.409315811,0.445610731,0.160957347
-0.054993033,0.77269315,0.191703775,-0.339864162
-1.081590168,0.063782747,-0.024530771,-0.331001091
-0.720094322,0.271929974,0.445287781,-0.124804143
-0.105395486,1.018284375,0.472604187,-0.12747331
-1.067276547,0.651881652,0.391888372,-0.331610421
-0.849313877,0.264475595,0.444369051,-0.394614691
0.119065603,0.947118101,0.016539803,-0.459773217
-0.955155977,0.115725355,0.359413427,0.010014832
-0.406431357,0.859039372,0.644435571,0.141576393
-1.105483541,0.253078462,0.573203028,0.018093843
-0.645992214,0.211791919,0.410195053,-0.118946691
-0.950245713,-0.027515349,0.649065573,-0.075502013
-0.265792934,0.417754945,-0.193511126,-0.112563843
0.339925855,0.495242095,0.680959919,0.212064737
0.624126423,0.91434252,0.976905856,0.131297508
-0.274289225,0.182135458,0.77857608,-0.052487338
-0.972846273,-0.049027881,1.016853009,0.007161461
0.374867766,0.872694181,0.53260386,0.377112929
-0.93009531,0.368147199,0.547177938,-0.016691222
-0.266144236,0.869685858,0.529343021,0.245640837
-0.712554518,0.650453877,0.140897694,0.035576055
-0.815078849,0.317038112,0.338923206,0.111150507
0.451209729,1.177685376,0.484673829,0.31853083
-0.831713604,0.315245505,0.249952693,-0.482366534
0.191581927,0.874727689,0.415448069,0.069631676
0.473002422,1.182377349,0.320363637,0.141614711
-1.080968699,0.353677382,0.10406593,-0.180090177
0.76356483,1.149425187,0.576245708,-0.047170192
-0.56483116,0.735162077,0.417286658,-0.146190029
-0.214315842,0.398447499,0.310509649,0.025790664
-0.715415466,-0.194500797,0.457224199,-0.222813335
-0.252266343,0.961987692,0.277084804,0.03130546
0.295001523,0.504777215,0.607551373,0.240267649
0.332510349,0.939351247,0.306493169,-0.03059566
0.036828226,0.892846766,0.278706294,0.278052106
0.477594491,-2.451610582,0.532462257,0.524447087
-0.716703863,0.612749257,0.385592524,0.17240642
0.50667755,1.202561418,0.448722843,0.149212188
0.043761653,1.164215031,0.546946891,0.509325333
-0.946683338,0.59752186,0.289059776,0.172186084
-0.479580925,0.575658605,0.371966483,0.34287462
0.659975635,0.984937303,0.228665595,0.003187108
-0.548354494,0.894077588,0.495334206,0.291920379
0.144870007,1.05113106,0.18742414,-0.066876538
-1.451544993,0.446444204,0.475799533,0.194654495
-0.350067063,0.340726242,0.111530787,0.073102287
-0.954046916,0.773344301,0.341329398,0.270477874
-0.625306991,0.677710628,0.171610493,0.180347974
0.540330287,1.225569571,0.385293185,0.290293241
-0.791350798,0.425775339,0.479905948,0.480955327
0.580936375,1.282439901,0.220908603,0.016547971
-0.039919612,1.251499639,0.442893885,0.429543241
-0.073371257,0.72123523,0.543948639,0.570009939
0.253161469,1.159107435,0.333017497,0.164569854
-0.883204814,1.006340636,0.454526448,0.223769302
-0.727878326,0.714292895,0.399546777,0.489772103
-0.046933463,0.916086827,0.359873068,0.385385371
-0.588159302,0.552743136,0.173441781,0.165518518
-0.184712613,0.933172507,0.226859661,0.032336074
0.412808703,1.011504035,0.251391199,0.104055017
-1.238256733,0.778577859,0.157281838,-0.066584491
-0.631678075,0.671918779,0.653329122,0.514893847
0.770567967,1.063772863,0.416007862,0.264799582
-0.910900261,-0.044200768,0.396256376,0.180944919
-0.096375194,0.562511193,0.304361829,-0.121899177
-1.340187713,0.21488654,0.792178598,-0.356682254
-0.622777167,0.968712773,0.403408563,0.199677436
